,Ticker,Titles,Date,Var_prc,Target
68,A,<title>Supercomputing redesign of a COVID monoclonal antibody - VUMC News - VUMC Reporter</title>,0,0.010830315941281045,1.0
67,A,<title>Bonnies Head To Davidson For A-10 Baseball Series - St. Bonaventure - St. Bonaventure</title>,0,0.010830315941281045,1.0
66,A,<title>Philanthropist Joan Jacobs Leaves a Legacy at USD - University of San Diego Website</title>,0,0.010830315941281045,1.0
65,A,<title>How to Present to an Audience That Knows More Than You - HBR.org Daily</title>,0,0.010830315941281045,1.0
64,A,<title>Jim and Pat Wallis Pledge $500000 to Establish a Professorship in Radiation Oncology at UAMS - UAMS News</title>,0,0.010830315941281045,1.0
63,A,<title>TANGRAM: A Centre of Innovation and Learning - CEVA Logistics</title>,0,0.010830315941281045,1.0
62,A,<title>AZ | Official Website - Pima County</title>,0,0.010830315941281045,1.0
61,A,<title>California Wine Sales Are the Lowest They’ve Been in a Decade - Eater SF</title>,0,0.010830315941281045,1.0
60,A,<title>USC is building a remarkable future for students - sc.edu</title>,0,0.010830315941281045,1.0
0,APD,<title>APD April gun recovery connects 28 to previous crimes - KRQE News 13</title>,0,-0.009571645616103464,0.0
71,APD,<title>Suspect dead after being shot by APD officers in NW Austin - KEYE TV CBS Austin</title>,0,-0.009571645616103464,0.0
70,APD,<title>APD investigating after pedestrian hit on England Drive - KALB</title>,0,-0.009571645616103464,0.0
69,APD,<title>APD creates proactive S.H.O.T program to target gun violence - City of Albuquerque</title>,0,-0.009571645616103464,0.0
68,APD,"<title>APD hosts Crime Prevention Meeting for convenience stores, sees low participation - WALB</title>",0,-0.009571645616103464,0.0
67,APD,<title>Air Products and Chemicals (NYSE:APD) Price Target Raised to $275.00 - Defense World</title>,0,-0.009571645616103464,0.0
66,APD,"<title>News Flash • Police Searching for Suspect in Two Overnight C - Abilene, TX</title>",0,-0.009571645616103464,0.0
65,APD,"<title>Air Products (APD) Earnings Beat, Revenues Miss Estimates in Q2 - Yahoo Finance</title>",0,-0.009571645616103464,0.0
64,APD,"<title>APD detectives arrest suspect for murder, robbery of man found bound and asphyxiated - City of Albuquerque</title>",0,-0.009571645616103464,0.0
63,APD,"<title>News Flash • Suspect in Multiple Robberies Arrested - Abilene, TX</title>",0,-0.009571645616103464,0.0
0,ABNB,<title>Airbnb beats earnings expectations for first quarter but offers weaker-than-expected guidance - CNBC</title>,0,-0.011951715732985223,-1.0
67,ABNB,"<title>Why Airbnb, Inc. (ABNB) is a Top Momentum Stock for the Long-Term - Yahoo Finance</title>",0,-0.011951715732985223,-1.0
66,ABNB,<title>ABNB: ABNB: Buy or Watch Ahead of Earnings? - StockNews.com</title>,0,-0.011951715732985223,-1.0
65,ABNB,"<title>Airbnb, Inc. (ABNB) Earnings Expected to Grow: Should You Buy? - Zacks Investment Research</title>",0,-0.011951715732985223,-1.0
64,ABNB,<title>How to Buy Airbnb Stock (ABNB) - The Motley Fool</title>,0,-0.011951715732985223,-1.0
63,ABNB,"<title>Airbnb, Inc. (ABNB) Earnings Expected to Grow: Should You Buy? - Yahoo Finance UK</title>",0,-0.011951715732985223,-1.0
62,ABNB,<title>Airbnb (ABNB) to Report Q4 Earnings: What's in the Cards? - Yahoo Finance</title>,0,-0.011951715732985223,-1.0
61,ABNB,"<title>Airbnb, Inc. (ABNB) Up 11.2% Since Last Earnings Report: Can It Continue? - Yahoo Finance</title>",0,-0.011951715732985223,-1.0
60,ABNB,"<title>Airbnb, Inc. (ABNB) Exceeds Market Returns: Some Facts to Consider - Yahoo Finance</title>",0,-0.011951715732985223,-1.0
59,ABNB,<title>Airbnb Stock (NASDAQ:ABNB): Cash-Printing Machine for the Long Term - TipRanks.com - TipRanks</title>,0,-0.011951715732985223,-1.0
0,AKAM,<title>Will Healthy Revenue Growth Boost Akamai's (AKAM) Q1 Earnings? - Zacks Investment Research</title>,0,0.004426129494848077,0.0
66,AKAM,<title>Akamai Technologies (AKAM) Q3 Earnings and Revenues Surpass Estimates - Yahoo Movies UK</title>,0,0.004426129494848077,0.0
65,AKAM,"<title>Akamai Technologies, Inc. (NASDAQ:AKAM) Short Interest Down 7.9% in April - Defense World</title>",0,0.004426129494848077,0.0
64,AKAM,"<title>Akamai Earnings Top Estimates Amid Shift To Security, Edge Computing - Investor's Business Daily</title>",0,0.004426129494848077,0.0
63,AKAM,<title>Akamai (AKAM) Reports Q3: Everything You Need To Know Ahead Of Earnings - Yahoo Finance</title>,0,0.004426129494848077,0.0
62,AKAM,"<title>Are Investors Undervaluing Akamai Technologies, Inc. (NASDAQ:AKAM) By 26%? - Simply Wall St</title>",0,0.004426129494848077,0.0
61,AKAM,"<title>Akamai Technologies, Inc. (NASDAQ:AKAM) Yearly Results: Here's What Analysts Are Forecasting For This Year - Simply Wall St</title>",0,0.004426129494848077,0.0
60,AKAM,"<title>Should You Buy Akamai Technologies, Inc. (AKAM) Stock Monday? - InvestorsObserver</title>",0,0.004426129494848077,0.0
59,AKAM,<title>Akamai (AKAM) Surges 42% YTD: Will This Uptrend Continue? - Yahoo Finance</title>,0,0.004426129494848077,0.0
58,AKAM,<title>GlobalLogic and Akamai Announce Partnership to Deliver Enterprise Technology Solutions &amp; Services - PR Newswire</title>,0,0.004426129494848077,0.0
0,ALB,<title>Objective long/short (ALB) Report - Stock Traders Daily</title>,0,-0.008285794850660477,0.0
61,ALB,<title>Albemarle Corporation (ALB) Is a Trending Stock: Facts to Know Before Betting on It - Yahoo Finance</title>,0,-0.008285794850660477,0.0
60,ALB,"<title>Albemarle (ALB) Trims CapEx, Optimizes Costs Amid Market Dynamics - Yahoo Finance</title>",0,-0.008285794850660477,0.0
59,ALB,<title>Investors Heavily Search Albemarle Corporation (ALB): Here is What You Need to Know - Yahoo Finance</title>,0,-0.008285794850660477,0.0
58,ALB,<title>ALB Stock Alert: UBS Just Slashed Its Price Target on Albemarle - InvestorPlace</title>,0,-0.008285794850660477,0.0
57,ALB,<title>Albemarle (ALB) Reports Q4 Earnings: What Key Metrics Have to Say - Yahoo Finance</title>,0,-0.008285794850660477,0.0
56,ALB,<title>Albemarle Corporation (ALB) is Attracting Investor Attention: Here is What You Should Know - Yahoo Finance</title>,0,-0.008285794850660477,0.0
55,ALB,<title>Albemarle (ALB) Q1 Earnings Lag Estimates - Zacks Investment Research</title>,0,-0.008285794850660477,0.0
54,ALB,<title>Albemarle Receives $90 Million Critical Materials Award from the Department of Defense to Boost U.S. Lithium ... - PR Newswire</title>,0,-0.008285794850660477,0.0
53,ALB,<title>Check Your Trees for Signs of ALB! - The University of Vermont</title>,0,-0.008285794850660477,0.0
0,ARE,<title>No One Knows What Universities Are For - The Atlantic</title>,0,-0.013449174026101822,-1.0
68,ARE,"<title>Data-driven tactics are great, but Liverpool FC's real AI goal is to help fans get more kicks out of their content - Fortune</title>",0,-0.013449174026101822,-1.0
67,ARE,<title>Well-known food brands are losing consumers according to reports | CW39 Houston - Yahoo! Voices</title>,0,-0.013449174026101822,-1.0
66,ARE,<title>Tech Giants Alphabet And Meta Pay Dividends Now - But Are They Worth It? - Yahoo Finance</title>,0,-0.013449174026101822,-1.0
65,ARE,<title>California Wine Sales Are the Lowest They’ve Been in a Decade - Eater SF</title>,0,-0.013449174026101822,-1.0
64,ARE,<title>Computer models suggest modern plate tectonics are due to blobs left behind by cosmic collision - Phys.org</title>,0,-0.013449174026101822,-1.0
63,ARE,<title>Mammograms are now recommended starting at age 40. Should you get one? - CNN</title>,0,-0.013449174026101822,-1.0
62,ARE,<title>These stocks struggling over the past month are primed for a comeback - CNBC</title>,0,-0.013449174026101822,-1.0
61,ARE,"<title>Men's college basketball mailbag, Part 2: How much are transfers getting paid? - The Athletic</title>",0,-0.013449174026101822,-1.0
60,ARE,<title>Here are Sen. Patricia Rucker's answers to our questions - Mountain State Spotlight</title>,0,-0.013449174026101822,-1.0
0,ALGN,<title>Is Align Technology (ALGN) Outperforming Other Medical Stocks This Year? - Yahoo Finance</title>,0,-0.044918314989092725,-1.0
67,ALGN,<title>Align Technology (ALGN) to Post Q1 Earnings: What's in Store? - Zacks Investment Research</title>,0,-0.044918314989092725,-1.0
66,ALGN,<title>Here's Why Align Technology Stock (NASDAQ:ALGN) Tanked Yesterday - TipRanks.com - TipRanks</title>,0,-0.044918314989092725,-1.0
65,ALGN,"<title>SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Align Technology, Inc. - ALGN - PR Newswire</title>",0,-0.044918314989092725,-1.0
64,ALGN,<title>Capital Allocation Trends At Align Technology (NASDAQ:ALGN) Aren't Ideal - Simply Wall St</title>,0,-0.044918314989092725,-1.0
63,ALGN,<title>Align Technologies (ALGN) Secures Updated Medical Device License - Yahoo Finance</title>,0,-0.044918314989092725,-1.0
62,ALGN,<title>Align (ALGN) Ailed by Macroeconomic Issues &amp; Currency Headwind - Zacks Investment Research</title>,0,-0.044918314989092725,-1.0
61,ALGN,<title>Align Technology (ALGN): A Comprehensive Valuation Analysis - GuruFocus.com</title>,0,-0.044918314989092725,-1.0
60,ALGN,<title>The three-year shareholder returns and company earnings persist lower as Align Technology (NASDAQ:ALGN) stock falls a further 6.1% in past week - Simply Wall St</title>,0,-0.044918314989092725,-1.0
59,ALGN,"<title>Align Technology (ALGN) Q3 Earnings Miss, Operating Margin Up - Yahoo Finance</title>",0,-0.044918314989092725,-1.0
0,ALLE,<title>Longtime Alle-Kiski Valley pediatrician remembered as devoted 'country doctor' - TribLIVE</title>,0,-0.0019297699434251913,0.0
51,ALLE,<title>Pokémon Go Codes: Alle Gutscheine im Mai 2024 - Eurogamer.de</title>,0,-0.0019297699434251913,0.0
50,ALLE,<title>'Operation Lake Effect' drug raids sweep through the Alle-Kiski Valley - TribLIVE</title>,0,-0.0019297699434251913,0.0
49,ALLE,<title>Milan's Church Of Skulls (San Bernardino Ossuary) - Expert Vagabond</title>,0,-0.0019297699434251913,0.0
48,ALLE,"<title>""Ehe für Alle"" ab 1. Januar 2025 - Radio Liechtenstein</title>",0,-0.0019297699434251913,0.0
47,ALLE,<title>Clet’s “Common Man” returns to Ponte alle Grazie - The Florentine</title>,0,-0.0019297699434251913,0.0
46,ALLE,<title>Alle-Catt opponents gearing up for fight over 800-foot tall turbines - Olean Times Herald</title>,0,-0.0019297699434251913,0.0
52,ALLE,<title>Cyberpunk 2077 Update 2.1: Das sind alle Patchnotes - und die Liste ist riesig! - GamePro</title>,0,-0.0019297699434251913,0.0
45,ALLE,<title>A quiet extirpation of the breeding little auk Alle alle population in Iceland in the shadow of the famous cousin ... - ScienceDirect.com</title>,0,-0.0019297699434251913,0.0
43,ALLE,<title>Alle-Catt Wind Farm expected to take toll on bald eagles - Olean Times Herald</title>,0,-0.0019297699434251913,0.0
0,LNT,<title>(LNT) On The My Stocks Page - Stock Traders Daily</title>,0,0.0015646003263494706,0.0
69,LNT,<title>LNT Marine: 'we are ready to disrupt the LNG containment system market' - Riviera Maritime Media</title>,0,0.0015646003263494706,0.0
68,LNT,<title>ABS Approves Latest LNG Containment System from LNT Marine and SDARI - The Maritime Executive</title>,0,0.0015646003263494706,0.0
67,LNT,"<title>With 78% ownership of the shares, Alliant Energy Corporation (NASDAQ:LNT) is heavily dominated by institutional ... - Yahoo Finance</title>",0,0.0015646003263494706,0.0
66,LNT,<title>Your Checklist for Leaving No Trace in Black Rock City - burningman.org</title>,0,0.0015646003263494706,0.0
65,LNT,<title>Colliers News | LNT Care Developments purchase 66-bed lakeside site in Halling from Aspire - Colliers</title>,0,0.0015646003263494706,0.0
64,LNT,<title>'Doing It Different' — Customer and community service with kindness at LNT Seafood - MyEasternShoreMD</title>,0,0.0015646003263494706,0.0
63,LNT,<title>Wisconsin Power and Light Company Prices Public Offering of Green Bonds - Business Wire</title>,0,0.0015646003263494706,0.0
62,LNT,<title>Alliant Energy Corporation Announces Year-End 2023 Earnings Release and Conference Call - Business Wire</title>,0,0.0015646003263494706,0.0
61,LNT,"<title>Leaving No Trace the Playa Restoration Way: DIY MOOP Sweeps, MOOP Map and LNT Test - burningman.org</title>",0,0.0015646003263494706,0.0
0,ALL,"<title>All About Jalen Brunson's Parents, Sandra and Rick Brunson - PEOPLE</title>",0,0.01242640054434112,1.0
66,ALL,<title>Wealthspire to snap up all-women practice in Ohio - InvestmentNews</title>,0,0.01242640054434112,1.0
65,ALL,"<title>Derailed train in Dawson is up and moving, all roads clear - WALB</title>",0,0.01242640054434112,1.0
64,ALL,<title>Calling all ‘Wild Things' to a ‘Late Night at the Skirball' party inspired by Maurice Sendak - NBC Los Angeles</title>,0,0.01242640054434112,1.0
63,ALL,"<title>Google DeepMind's new AI can model DNA, RNA, and “all life's molecules” - The Verge</title>",0,0.01242640054434112,1.0
62,ALL,<title>First Taste: Enrique Olvera's Esse Taco - Grub Street</title>,0,0.01242640054434112,1.0
61,ALL,<title>A Piece of Work: The All-Staff Goodbye Email - The Wall Street Journal</title>,0,0.01242640054434112,1.0
60,ALL,<title>Eight Claim All-MIAA Women's Track and Field Recognition - Hope College - Hope College Athletics</title>,0,0.01242640054434112,1.0
59,ALL,<title>Five DWU baseball players receive all-GPAC honors - Mitchell Republic</title>,0,0.01242640054434112,1.0
58,ALL,<title>A SaaS Security Challenge: Getting Permissions All in One Place - The Hacker News</title>,0,0.01242640054434112,1.0
0,GOOGL,<title>AAPL vs. GOOGL: Which Magnificent Seven Stock Is the Better Buy? - TipRanks.com - TipRanks</title>,0,-0.010919679516423357,-1.0
69,GOOGL,<title>Alphabet (GOOGL) Stock Moves -0.51%: What You Should Know - Yahoo Finance</title>,0,-0.010919679516423357,-1.0
68,GOOGL,<title>Alphabet (GOOGL) Settles Incognito Lawsuit by Deleting Data - Yahoo Finance</title>,0,-0.010919679516423357,-1.0
67,GOOGL,"<title>Alphabet Earnings: GOOGL stock adds 10% on healthy margins, new dividend, $70 billion buyback scheme - FXStreet</title>",0,-0.010919679516423357,-1.0
66,GOOGL,<title>Alphabet (GOOGL) Stock Drops Despite Market Gains: Important Facts to Note - Yahoo Finance</title>,0,-0.010919679516423357,-1.0
65,GOOGL,<title>Alphabet Inc. (GOOGL) Tops Q1 EPS by 38c - StreetInsider.com</title>,0,-0.010919679516423357,-1.0
64,GOOGL,<title>Why Investors Are Eyeing Alphabet Inc (GOOGL): The Key Drivers of Market Outperformance and Growth Potential - GuruFocus.com</title>,0,-0.010919679516423357,-1.0
63,GOOGL,<title>Alphabet Inc. (GOOGL) Is a Trending Stock: Facts to Know Before Betting on It - Yahoo Finance</title>,0,-0.010919679516423357,-1.0
62,GOOGL,<title>Is Alphabet (NASDAQ:GOOGL) Using Too Much Debt? - Yahoo Finance</title>,0,-0.010919679516423357,-1.0
61,GOOGL,<title>Why Alphabet (GOOGL) is a Top Value Stock for the Long-Term - Yahoo Finance</title>,0,-0.010919679516423357,-1.0
0,GOOG,<title>Alphabet Stock Alert: Why Investors Should Stay away from GOOG for Now - InvestorPlace</title>,0,-0.010521401956191273,-1.0
60,GOOG,<title>Here's the Biggest Risk for Alphabet Stock Investors - Nasdaq</title>,0,-0.010521401956191273,-1.0
