,Ticker,Titles,Date,Var_prc,Target
65,AOS,<title>Why Is A.O. Smith (AOS) Up 6.8% Since Last Earnings Report? - Yahoo Finance</title>,0,0.008445332307005676,0.0
64,AOS,<title>Is a Beat in Store for A. O. Smith (AOS) in Q1 Earnings? - Zacks Investment Research</title>,0,0.008445332307005676,0.0
0,ABT,<title>Quest Partners LLC Makes New Investment in Abbott Laboratories (NYSE:ABT) - Defense World</title>,0,-0.0026864280885852973,0.0
69,ABT,"<title>How I Got Hired: Talent Acquisition Partner, Abt Associates - Middlebury College News and Events</title>",0,-0.0026864280885852973,0.0
68,ABT,"<title>Abbott (ABT) Q1 Earnings Beat Estimates, Margins Contract - Zacks Investment Research</title>",0,-0.0026864280885852973,0.0
67,ABT,<title>Explore the Seas in Style with the ABT Sportsline M 800-R Electric Yacht - stupidDOPE.com</title>,0,-0.0026864280885852973,0.0
66,ABT,"<title>Abbott to Acquire Bigfoot Biomedical, Furthering Efforts to Develop Personalized, Connected Solutions for People with ... - PR Newswire</title>",0,-0.0026864280885852973,0.0
65,ABT,<title>Segerstrom Center presents American premiere of ABT “Woolf Works” - EVENT NEWS</title>,0,-0.0026864280885852973,0.0
64,ABT,"<title>Abt XGT review: forget the Ferrari SF90 XX, you need one of these Reviews 2024 - Top Gear</title>",0,-0.0026864280885852973,0.0
63,ABT,<title>Here is What to Know Beyond Why Abbott Laboratories (ABT) is a Trending Stock - Yahoo Finance</title>,0,-0.0026864280885852973,0.0
62,ABT,"<title>Abbott's (ABT) Q4 Earnings Match Estimates, Margins Rise - Yahoo Finance</title>",0,-0.0026864280885852973,0.0
61,ABT,"<title>Abt Global Acquires TSPi, Expanding Digital Capabilities and Expertise to Accelerate Client Success - businesswire.com</title>",0,-0.0026864280885852973,0.0
0,ABBV,<title>Abbvie Stock: Is Wall Street Bullish or Bearish? - TradingView</title>,0,-0.007582440224275089,0.0
69,ABBV,<title>Unveiling AbbVie (ABBV) Q4 Outlook: Wall Street Estimates for Key Metrics - Yahoo Finance</title>,0,-0.007582440224275089,0.0
68,ABBV,<title>AbbVie Inc (ABBV) Faces Headwinds Amid Declining Revenues and Earnings - Yahoo Finance</title>,0,-0.007582440224275089,0.0
67,ABBV,"<title>AbbVie (ABBV) to Acquire ImmunoGen (IMGN) for $31.26 Per Share, $10.1 Billion - StreetInsider.com</title>",0,-0.007582440224275089,0.0
66,ABBV,<title>AbbVie Stock: Why Humira Biosimilars Won't Undo A Projected $73 Billion In Sales - Investor's Business Daily</title>,0,-0.007582440224275089,0.0
65,ABBV,<title>AbbVie (ABBV) Boosts Neuropsychiatric Portfolio With New Deal - Yahoo Finance UK</title>,0,-0.007582440224275089,0.0
64,ABBV,<title>Here is What to Know Beyond Why AbbVie Inc. (ABBV) is a Trending Stock - Yahoo Finance</title>,0,-0.007582440224275089,0.0
63,ABBV,<title>Dr Rotow on the Investigation of ABBV-637 Plus Osimertinib in EGFR-Mutated NSCLC - OncLive</title>,0,-0.007582440224275089,0.0
62,ABBV,<title>AbbVie (ABBV) Now Trades Above Golden Cross: Time to Buy? - Yahoo Finance</title>,0,-0.007582440224275089,0.0
61,ABBV,<title>AbbVie Inc. (ABBV) Is a Trending Stock: Facts to Know Before Betting on It - Yahoo Finance</title>,0,-0.007582440224275089,0.0
0,ACN,"<title>With 78% ownership, Accenture plc (NYSE:ACN) boasts of strong institutional backing - Yahoo Finance</title>",0,-0.01614749308558828,-1.0
68,ACN,<title>Better Bet Than ACN Stock: Pay Less Than Accenture To Get More From Industry Peer EPAM - Trefis</title>,0,-0.01614749308558828,-1.0
67,ACN,<title>Accenture (ACN) Rises As Market Takes a Dip: Key Facts - Yahoo Finance</title>,0,-0.01614749308558828,-1.0
66,ACN,"<title>At US$342, Is Accenture plc (NYSE:ACN) Worth Looking At Closely? - Simply Wall St</title>",0,-0.01614749308558828,-1.0
65,ACN,"<title>Accenture plc (NYSE:ACN) Looks Interesting, And It's About To Pay A Dividend - Yahoo Finance</title>",0,-0.01614749308558828,-1.0
64,ACN,<title>Accenture plc's (NYSE:ACN) Popularity With Investors Is Clear - Simply Wall St</title>,0,-0.01614749308558828,-1.0
63,ACN,<title>Capital Investments At Accenture (NYSE:ACN) Point To A Promising Future - Simply Wall St</title>,0,-0.01614749308558828,-1.0
62,ACN,<title>Institutional owners may ignore Accenture plc's (NYSE:ACN) recent US$8.6b market cap decline as longer-term profits stay in the green - Simply Wall St</title>,0,-0.01614749308558828,-1.0
61,ACN,<title>Investing in Accenture (NYSE:ACN) five years ago would have delivered you a 146% gain - Simply Wall St</title>,0,-0.01614749308558828,-1.0
60,ACN,<title>Accenture PLC (ACN) Reports Stable Revenues and Increased Margins in Q2 Fiscal 2024 - Yahoo Finance</title>,0,-0.01614749308558828,-1.0
0,ADBE,<title>Adobe (ADBE) Boosts Generative AI Offerings With Latest Move - Yahoo Finance</title>,0,-0.01630424556209842,-1.0
68,ADBE,"<title>Down -9.91% in 4 Weeks, Here's Why You Should You Buy the Dip in Adobe (ADBE) - Yahoo Finance</title>",0,-0.01630424556209842,-1.0
67,ADBE,<title>Adobe (ADBE) Boosts Gen AI Efforts With Acrobat AI Assistant - Yahoo Finance</title>,0,-0.01630424556209842,-1.0
66,ADBE,<title>Adobe Inc.'s (NASDAQ:ADBE) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock? - Yahoo New Zealand News</title>,0,-0.01630424556209842,-1.0
65,ADBE,<title>Adobe (ADBE) Reports Q1: Everything You Need To Know Ahead Of Earnings - Yahoo Finance</title>,0,-0.01630424556209842,-1.0
64,ADBE,<title>Adobe Systems (ADBE) Increases Yet Falls Behind Market: What Investors Need to Know - MSN</title>,0,-0.01630424556209842,-1.0
63,ADBE,<title>Why Adobe (ADBE) Could Be an Impressive Growth Stock - Yahoo New Zealand News</title>,0,-0.01630424556209842,-1.0
62,ADBE,<title>Adobe (ADBE) Q1 2024 Earnings: What to Expect - Nasdaq</title>,0,-0.01630424556209842,-1.0
61,ADBE,<title>Adobe Inc. (ADBE) is Attracting Investor Attention: Here is What You Should Know - Yahoo Finance</title>,0,-0.01630424556209842,-1.0
60,ADBE,<title>Adobe Systems (ADBE) Increases Yet Falls Behind Market: What Investors Need to Know - Yahoo Finance</title>,0,-0.01630424556209842,-1.0
0,AMD,<title>AMD expected to release 800 series motherboard chipsets for Ryzen 9000 CPUs — chipset series numbers to run in ... - Tom's Hardware</title>,0,0.03696321264911156,1.0
69,AMD,<title>AMD FSR 3 Lands on Consoles with Immortals of Aveum Update; PC Implementation Also Improved - Wccftech</title>,0,0.03696321264911156,1.0
68,AMD,"<title>AMD, Micron, Marvell shares rise in sympathy with Nvidia - MarketWatch</title>",0,0.03696321264911156,1.0
67,AMD,<title>Lenovo unveils surprisingly affordable AMD Ryzen 8000 mobile workstation — but why they saddled this capable ... - TechRadar</title>,0,0.03696321264911156,1.0
66,AMD,<title>AMD expands CPU portfolio with new EPYC 4004 Series - ITPro</title>,0,0.03696321264911156,1.0
65,AMD,<title>AMD Ryzen 7 7800X3D Zen 4 CPU Gets Big Price Drop - GameRant</title>,0,0.03696321264911156,1.0
64,AMD,<title>AMD looks to be adding more GPUs with the RX 7650(M) XT - PC Guide - For The Latest PC Hardware &amp; Tech News</title>,0,0.03696321264911156,1.0
63,AMD,"<title>AMD EPYC 4004 Benchmarks: Outperforming Intel Xeon E-2400 With Performance, Efficiency &amp; Value Review - Phoronix</title>",0,0.03696321264911156,1.0
62,AMD,"<title>AMD EPYC 4004 CPUs Launched: Up To 16 Cores At 5.7 GHz For $699, Crushing Intel Xeon In Perf &amp; Efficiency, 2.8x Faster In Crypto Mining - Wccftech</title>",0,0.03696321264911156,1.0
61,AMD,<title>AMD Strix Point Ryzen 9000 To Be Renamed to Ryzen AI 300 Series - guru3d.com</title>,0,0.03696321264911156,1.0
0,AES,<title>AES America hosting open house - woodworkingnetwork.com</title>,0,0.017023365299668504,1.0
71,AES,<title>Growing renewable energy talent pool in Houston drives AES Corp.'s latest expansion - Houston Business Journal - Houston Business Journal</title>,0,0.017023365299668504,1.0
70,AES,<title>AES Indiana announces settlement with utility regulatory commission on electricity rate increases - FOX 59 Indianapolis</title>,0,0.017023365299668504,1.0
69,AES,<title>Is a sale of AES Brasil viable? - BNamericas English</title>,0,0.017023365299668504,1.0
68,AES,<title>The Public Utilties Commssion of Ohio may soon hire a consultant to examine AES Ohio billing practices - Dayton Daily News</title>,0,0.017023365299668504,1.0
67,AES,<title>AES files to convert last two Petersburg Units from coal to natural gas - 14 News WFIE Evansville</title>,0,0.017023365299668504,1.0
66,AES,<title>Auren acquires AES Brasil - LatinFinance</title>,0,0.017023365299668504,1.0
65,AES,<title>AES Ohio proposes $682M more in electric grid advances; customer bills would rise - Dayton Daily News</title>,0,0.017023365299668504,1.0
64,AES,"<title>AES First Quarter 2024 Earnings: EPS Beats Expectations, Revenues Lag - Yahoo Finance</title>",0,0.017023365299668504,1.0
63,AES,<title>Dayton Dragons Upcoming Homestand Preview Presented by AES Ohio | Dragons - MiLB.com</title>,0,0.017023365299668504,1.0
0,AFL,<title>AFL on notice as gun Swan rejects contract - news.com.au</title>,0,0.010486329510371862,1.0
62,AFL,"<title>AFL Round 11 Hawthorn vs Brisbane, Melbourne vs St Kilda, Adelaide vs West Coast live updates — blog, scores and ... - ABC News</title>",0,0.010486329510371862,1.0
61,AFL,<title>Watching Harley Reid play footy has made me feel hopeful again - The Age</title>,0,0.010486329510371862,1.0
60,AFL,"<title>Ex-AFL player suing local club, league after ‘horrific’ injury resulted in ‘permanent damage’ - Fox Sports</title>",0,0.010486329510371862,1.0
59,AFL,<title>‘We’re not the NRL’: Debate erupts over ugly hip drop as brutal injury exposes big umpire flaw - Fox Sports</title>,0,0.010486329510371862,1.0
58,AFL,"<title>AFL Round 11: Richmond vs Essendon, Geelong vs GWS Giants, Carlton vs Gold Coast, North Melbourne vs Port ... - ABC News</title>",0,0.010486329510371862,1.0
57,AFL,<title>‘His time has come’: Fears Cats great ‘coming to a halt’ as fallen ladder leaders found out - Fox Sports</title>,0,0.010486329510371862,1.0
56,AFL,<title>AFL Teams Round 11: Chopping Block - Collingwood injury crisis worsens - Sporting News</title>,0,0.010486329510371862,1.0
55,AFL,<title>Ambitious Hobart AFL stadium bid at Elwick racecourse by private developer fails to clear starting gate - ABC News</title>,0,0.010486329510371862,1.0
63,AFL,<title>Swans superstar rejects offer to set up mega AFL bidding war - Fox Sports</title>,0,0.010486329510371862,1.0
0,A,"<title>Middle East Crisis: Amid Condemnation, Netanyahu Calls Civilian Deaths in Rafah Strike 'Tragic Accident' - The New York Times</title>",0,0.0007306583070193976,0.0
65,A,"<title>Self-made millionaire’s No. 1 money tip for new grads: ‘Do this for as long as you can, and you will be a multimillionaire’ - CNBC</title>",0,0.0007306583070193976,0.0
64,A,"<title>Manhunt in Louisiana still on for 2 escapees, including 1 homicide suspect - CBS News</title>",0,0.0007306583070193976,0.0
63,A,"<title>Missing monkey in Walterboro captured, county confirms - Live 5 News WCSC</title>",0,0.0007306583070193976,0.0
62,A,<title>This cookout staple is an American favorite. I’m not a fan - CNN</title>,0,0.0007306583070193976,0.0
61,A,<title>'Furiosa' sneaks past 'Garfield' to claim No. 1 spot over Memorial Day holiday weekend - The Associated Press</title>,0,0.0007306583070193976,0.0
60,A,"<title>Why Tennessee, Texas A&amp;M are favored to reach College World Series - The New York Times</title>",0,0.0007306583070193976,0.0
59,A,<title>Journalist casualties in the Israel-Gaza war - Committee to Protect Journalists</title>,0,0.0007306583070193976,0.0
58,A,<title>Impact of Ronald Acuña Jr.'s injury on baseball - MLB.com</title>,0,0.0007306583070193976,0.0
57,A,<title>North Korean rocket carrying its 2nd spy satellite explodes in mid-air - The Associated Press</title>,0,0.0007306583070193976,0.0
0,APD,"<title>APD: Suspect dies after shooting involving police, woman in critical condition after being stabbed - KXAN.com</title>",0,0.006121617306321293,0.0
71,APD,"<title>APD hosts recruiting event, hopes to fill hundreds of vacancies - KXAN.com</title>",0,0.006121617306321293,0.0
70,APD,<title>Fallen APD officer Jorge Pastore honored during ceremony in D.C. - KXAN.com</title>,0,0.006121617306321293,0.0
69,APD,<title>3 APD officers receive Master's degrees - WALB</title>,0,0.006121617306321293,0.0
68,APD,<title>US attorney's office responds to APD's path to DOJ reform - KOB 4</title>,0,0.006121617306321293,0.0
67,APD,<title>Incident report gives insight about what unfolded in shooting where APD officer is accused of killing his Lyft driver - 11Alive.com WXIA</title>,0,0.006121617306321293,0.0
66,APD,"<title>News Flash • Police Searching for Suspect in Two Overnight C - Abilene, TX</title>",0,0.006121617306321293,0.0
65,APD,<title>Austin police investigating homicide in northeast Austin - KVUE.com</title>,0,0.006121617306321293,0.0
64,APD,<title>Air Products (APD) Invests $70M in St. Louis Facility Expansion - Yahoo Finance Australia</title>,0,0.006121617306321293,0.0
63,APD,<title>APD chief speaks on achieving full compliance with police reforms - KOB 4</title>,0,0.006121617306321293,0.0
0,ABNB,"<title>Airbnb, Inc. (NASDAQ:ABNB) Stock Position Reduced by Advisory Services Network LLC - Defense World</title>",0,0.024319399445884363,1.0
67,ABNB,<title>ABNB: ABNB: Buy or Watch Ahead of Earnings? - StockNews.com</title>,0,0.024319399445884363,1.0
66,ABNB,<title>Will Airbnb (ABNB) Beat Estimates Again in Its Next Earnings Report? - Yahoo Finance</title>,0,0.024319399445884363,1.0
65,ABNB,<title>Airbnb's Strong FCF Could Push ABNB Stock Over 50% Higher - Shorting OTM Puts is a Good Play Here - Barchart</title>,0,0.024319399445884363,1.0
64,ABNB,"<title>Airbnb, Inc. (ABNB) Exceeds Market Returns: Some Facts to Consider - Yahoo Finance</title>",0,0.024319399445884363,1.0
63,ABNB,"<title>Investors Heavily Search Airbnb, Inc. (ABNB): Here is What You Need to Know - Yahoo Finance</title>",0,0.024319399445884363,1.0
62,ABNB,"<title>Airbnb, Inc. (ABNB) Up 11.2% Since Last Earnings Report: Can It Continue? - Yahoo Finance</title>",0,0.024319399445884363,1.0
61,ABNB,"<title>Airbnb Stock: Buy, Sell, or Hold? - The Motley Fool</title>",0,0.024319399445884363,1.0
60,ABNB,"<title>Airbnb, Inc. (ABNB) Stock Moves -0.31%: What You Should Know - Yahoo Finance</title>",0,0.024319399445884363,1.0
59,ABNB,<title>Smart Money Is Betting Big In ABNB Options - Airbnb (NASDAQ:ABNB) - Benzinga</title>,0,0.024319399445884363,1.0
0,AKAM,<title>Bear of the Day: Akamai Technologies (AKAM) - Yahoo Finance</title>,0,0.0019157120788598132,0.0
65,AKAM,<title>Stock Buyback Plan Initiated by Akamai Technologies (NASDAQ:AKAM) Board - Defense World</title>,0,0.0019157120788598132,0.0
64,AKAM,<title>Akamai Technologies (AKAM) Stock Sinks As Market Gains: What You Should Know - Yahoo Singapore News</title>,0,0.0019157120788598132,0.0
63,AKAM,<title>Akamai Technologies Earnings Are Imminent; These Most Accurate Analysts Revise Forecasts Ahead Of Earning - Benzinga</title>,0,0.0019157120788598132,0.0
62,AKAM,<title>Oversold Conditions For Akamai Technologies (AKAM) - Nasdaq</title>,0,0.0019157120788598132,0.0
61,AKAM,"<title>Akamai Technologies, Inc. (NASDAQ:AKAM) Yearly Results: Here's What Analysts Are Forecasting For This Year - Simply Wall St</title>",0,0.0019157120788598132,0.0
60,AKAM,<title>Investing in Akamai Technologies (NASDAQ:AKAM) five years ago would have delivered you a 86% gain - Simply Wall St</title>,0,0.0019157120788598132,0.0
59,AKAM,<title>Akamai Announces Content Protector to Stop Scraping Attacks - PR Newswire</title>,0,0.0019157120788598132,0.0
58,AKAM,"<title>Simplicity Wealth LLC Invests $1.38 Million in Akamai Technologies, Inc. (NASDAQ:AKAM) - MarketBeat</title>",0,0.0019157120788598132,0.0
57,AKAM,<title>Akamai (AKAM) Uses NVIDIA's GPUs for Optimal Processing - Yahoo Finance</title>,0,0.0019157120788598132,0.0
0,ALB,<title>ALB Brings Producers Reports with Valuable Market Insights - Morning Ag Clips -</title>,0,0.03773891423195172,1.0
67,ALB,<title>Albemarle (ALB) Surpasses Q4 Earnings and Revenue Estimates - Yahoo Finance</title>,0,0.03773891423195172,1.0
66,ALB,<title>Albemarle Corporation (NYSE:ALB) is favoured by institutional owners who hold 87% of the company - Yahoo Finance</title>,0,0.03773891423195172,1.0
65,ALB,<title>Analysts Estimate Albemarle (ALB) to Report a Decline in Earnings: What to Look Out for - Yahoo Finance</title>,0,0.03773891423195172,1.0
64,ALB,<title>How an Albuquerque Traffic Stop Cost Me Everything - ACLU of New Mexico</title>,0,0.03773891423195172,1.0
63,ALB,<title>Bear of the Day: Albemarle (ALB) - Yahoo Finance</title>,0,0.03773891423195172,1.0
62,ALB,<title>Analysts Estimate Albemarle (ALB) to Report a Decline in Earnings: What to Look Out for - Yahoo Finance</title>,0,0.03773891423195172,1.0
61,ALB,<title>Albemarle (ALB) Stock Sinks As Market Gains: What You Should Know - Yahoo Finance</title>,0,0.03773891423195172,1.0
60,ALB,<title>Mutual authentication for Application Load Balancer reliably verifies certificate-based client identities | Amazon Web ... - AWS Blog</title>,0,0.03773891423195172,1.0
59,ALB,<title>Why Is Albemarle (ALB) Up 2% Since Last Earnings Report? - Yahoo Finance</title>,0,0.03773891423195172,1.0
0,ARE,"<title>2 Stock-Split Stocks Billionaires Are Buying Hand Over Fist, and 1 They've Sent to the Chopping Block - The Motley Fool</title>",0,-0.0016021150002431834,0.0
66,ARE,<title>Politicians are reporting more harassment. Just ask candidates in Washoe County races. - The Nevada Independent</title>,0,-0.0016021150002431834,0.0
65,ARE,<title>Oprah-loved Vionic Shoes Are 72% Off Right Now - Travel + Leisure</title>,0,-0.0016021150002431834,0.0
64,ARE,<title>At least 18 people are dead after tornado-spawning storms strike the central US on Memorial Day weekend - CNN</title>,0,-0.0016021150002431834,0.0
63,ARE,<title>These are the 15 fastest-growing small towns and cities in Missouri - KTVI Fox 2 St. Louis</title>,0,-0.0016021150002431834,0.0
62,ARE,<title>At least 2000 feared dead in Papua New Guinea landslide. These are some challenges rescuers face - The Associated Press</title>,0,-0.0016021150002431834,0.0
61,ARE,<title>Trump Again Attacks E. Jean Carroll In Post Calling Enemies 'Human Scum' - Forbes</title>,0,-0.0016021150002431834,0.0
60,ARE,<title>Opinion | AI is coming to online sports gambling; new regulations are needed - The Washington Post</title>,0,-0.0016021150002431834,0.0
59,ARE,<title>Teens are happier without social media. Ask me how I know - The Arizona Republic</title>,0,-0.0016021150002431834,0.0
58,ARE,<title>Why you're now more likely to buy a hybrid than an EV - The Washington Post</title>,0,-0.0016021150002431834,0.0
0,ALGN,<title>Align Technology (NASDAQ:ALGN) Will Want To Turn Around Its Return Trends - Simply Wall St</title>,0,0.012797637526645748,1.0
69,ALGN,"<title>Notable Thursday Option Activity: AM, MRVL, ALGN - Nasdaq</title>",0,0.012797637526645748,1.0
68,ALGN,"<title>Principal Securities Inc. Acquires New Position in Align Technology, Inc. (NASDAQ:ALGN) - Defense World</title>",0,0.012797637526645748,1.0
67,ALGN,"<title>Align Technology First Quarter 2024 Earnings: Revenues Beat Expectations, EPS Lags - Simply Wall St</title>",0,0.012797637526645748,1.0
66,ALGN,<title>Align Technology (ALGN) Stock Sinks As Market Gains: What You Should Know - Yahoo News Australia</title>,0,0.012797637526645748,1.0
65,ALGN,<title>Bear of the Day: Align Technology (ALGN) - Yahoo Finance</title>,0,0.012797637526645748,1.0
64,ALGN,"<title>Teacher Retirement System of Texas Reduces Stake in Align Technology, Inc. (NASDAQ:ALGN) - MarketBeat</title>",0,0.012797637526645748,1.0
63,ALGN,<title>Align Technology (ALGN) Q3 2023 Earnings Call Transcript - The Motley Fool</title>,0,0.012797637526645748,1.0
62,ALGN,"<title>At Multi-Year Lows, Is Align Technology Stock (NASDAQ:ALGN) a Buy? - Yahoo Finance</title>",0,0.012797637526645748,1.0
61,ALGN,<title>Here's Why You Should Retain Align Technology (ALGN) Stock Now - Zacks Investment Research</title>,0,0.012797637526645748,1.0
0,ALLE,"<title>The Stroller, May 27, 2024: Events in the Alle-Kiski Valley - TribLIVE</title>",0,0.008555453573664705,0.0
72,ALLE,"<title>The Stroller, April 10, 2024: Events in the Alle-Kiski Valley - TribLIVE</title>",0,0.008555453573664705,0.0
71,ALLE,<title>Alle-Kiski Valley high school notes: Football teams learn new homes - TribLIVE.com</title>,0,0.008555453573664705,0.0
70,ALLE,"<title>The Stroller, April 12, 2024: Events in the Alle-Kiski Valley - TribLIVE</title>",0,0.008555453573664705,0.0
69,ALLE,<title>Pillar of volleyball community headlines Alle-Kiski Valley Sports Hall of Fame Class of 2024 - TribLIVE.com</title>,0,0.008555453573664705,0.0
68,ALLE,"<title>The Stroller, May 20, 2024: Events in the Alle-Kiski Valley - TribLIVE.com</title>",0,0.008555453573664705,0.0
67,ALLE,"<title>The Stroller, April 3, 2024: Events in the Alle-Kiski Valley - TribLIVE</title>",0,0.008555453573664705,0.0
66,ALLE,"<title>The Stroller, May 1, 2024: Events in the Alle-Kiski Valley - TribLIVE</title>",0,0.008555453573664705,0.0
65,ALLE,<title>Homeless man arrested for assaulting anti-crime advocate John Alle - Santa Monica Daily Press</title>,0,0.008555453573664705,0.0
64,ALLE,"<title>Scenes from the Valley: Images captured in the Alle-Kiski Valley from April 25-May 1, 2024 - TribLIVE</title>",0,0.008555453573664705,0.0
0,LNT,"<title>LNT Offers Regional Premiere Of ‘Three Sisters, Four Women’ - ourherald.com</title>",0,-0.0011997112698945316,0.0
69,LNT,"<title>Leaving No Trace the Playa Restoration Way: DIY MOOP Sweeps, MOOP Map and LNT Test - burningman.org</title>",0,-0.0011997112698945316,0.0
68,LNT,<title>Your Checklist for Leaving No Trace in Black Rock City - burningman.org</title>,0,-0.0011997112698945316,0.0
67,LNT,<title>LNT Marine: 'we are ready to disrupt the LNG containment system market' - Riviera Maritime Media</title>,0,-0.0011997112698945316,0.0
66,LNT,"<title>Alliant Energy (LNT) Rides on Clean Portfolio Focus, Investments - Yahoo Singapore News</title>",0,-0.0011997112698945316,0.0
65,LNT,<title>Alliant Energy Corporation Announces Year-End 2023 Earnings Release and Conference Call - businesswire.com</title>,0,-0.0011997112698945316,0.0
64,LNT,<title>Colliers News | LNT Care Developments purchase 66-bed lakeside site in Halling from Aspire - Colliers</title>,0,-0.0011997112698945316,0.0
63,LNT,<title>VW’s latest failure shows up Europe’s… - Transport &amp; Environment</title>,0,-0.0011997112698945316,0.0
62,LNT,<title>Nasty microbe H. pylori has Achilles' heel - VUMC News - VUMC Reporter</title>,0,-0.0011997112698945316,0.0
61,LNT,<title>Falcon Tenders announces financial investment from the LNT Group - SuperYacht Times</title>,0,-0.0011997112698945316,0.0
0,ALL,<title>Nvidia is Worth More Than All of These Companies Combined - Visual Capitalist</title>,0,0.005121928889576982,0.0
67,ALL,<title>Men's Tennis Garners All-America Honors with NCAA Individual Wins - Gustavus Adolphus College - gogusties.com</title>,0,0.005121928889576982,0.0
66,ALL,<title>Trump Again Attacks E. Jean Carroll In Post Calling Enemies 'Human Scum' - Forbes</title>,0,0.005121928889576982,0.0
65,ALL,<title>Virginia solar projects stall after Dominion Energy required pricey upgrades - The Washington Post</title>,0,0.005121928889576982,0.0
64,ALL,<title>Tennessee wins SEC All-Sports title - Gainesville Sun</title>,0,0.005121928889576982,0.0
63,ALL,"<title>ECB Will Need to Be Restrictive All Year Long, Lane Says - Yahoo Finance</title>",0,0.005121928889576982,0.0
62,ALL,"<title>All the Films in Competition at Cannes, Ranked from Best to Worst - The New Yorker</title>",0,0.005121928889576982,0.0
61,ALL,<title>Rafael Nadal's possible Roland Garros farewell draws fans from all over the world - Tennis Magazine</title>,0,0.005121928889576982,0.0
60,ALL,<title>Military community working out together in honor of those who sacrificed it all - ABC Action News Tampa Bay</title>,0,0.005121928889576982,0.0
59,ALL,"<title>Remembering some who gave all, all who gave some | History | nrtoday.com - NRToday.com</title>",0,0.005121928889576982,0.0
0,GOOGL,<title>Why We Like The Returns At Alphabet (NASDAQ:GOOGL) - Yahoo Finance</title>,0,0.00829733457842002,0.0
70,GOOGL,<title>Alphabet (GOOGL) Gains As Market Dips: What You Should Know - Yahoo Finance</title>,0,0.00829733457842002,0.0
69,GOOGL,<title>Are Computer and Technology Stocks Lagging Alphabet (GOOGL) This Year? - Yahoo Finance</title>,0,0.00829733457842002,0.0
68,GOOGL,<title>Interpreting Alphabet (GOOGL) International Revenue Trends - Yahoo Finance</title>,0,0.00829733457842002,0.0
67,GOOGL,<title>Alphabet (GOOGL) Soars 4.6%: Is Further Upside Left in the Stock? - Yahoo Finance</title>,0,0.00829733457842002,0.0
66,GOOGL,"<title>Alphabet (GOOGL) Q1 Earnings Beat, Revenues Increase Y/Y - Yahoo Finance</title>",0,0.00829733457842002,0.0
65,GOOGL,<title>Why Alphabet (GOOGL) is a Top Value Stock for the Long-Term - Yahoo Finance</title>,0,0.00829733457842002,0.0
64,GOOGL,<title>Why Alphabet Inc (GOOGL) Stock Is A Buy? Acquirer's Multiple Stock Screener Analysis - The Acquirer's Multiple</title>,0,0.00829733457842002,0.0
63,GOOGL,<title>Alphabet (GOOGL) Boosts Google TV With Generative AI Feature - Zacks Investment Research</title>,0,0.00829733457842002,0.0
